Categoria,Titulo,Conteudo,Palavras chave,Url
Rejeições NFE,Rejeição: 362 - Venda de combustível sem informação do Transportador. - OK,"Detalhes do Erro
Quando for emitida uma NF-e com CFOP de Venda de Combustível e o Transportador não for identificado (CNPJ / CPF), será retornado a rejeição.

 

      Exceção a regra:

A regra de validação 362 se aplica somente para a NF-e com Finalidade de Emissão normal (finNFe = 1);
A regra de validação 362 se aplica somente para os Códigos de Produto ANP relacionados no Anexo XI.01 do MOC;
A regra de validação 362 não se aplica se for informada a UF do Transportador no exterior (transporta/UF = ”EX”).

 

      Exemplo hipotético:

Foi emitida uma NF-e de Venda de Combustível com o CFOP 5.656 e o Transportador não foi identificado. Nessa situação, a NF-e será rejeitada pelo motivo 362.

 

Dicas de Correção
Deve-se informar o CNPJ ou CPF do Transportador dentro do cadastro da transportadora, a fim de identificá-lo. Veja a seguir o exemplo corrigido:","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-362
Rejeições NFE,Rejeição: 364 - Total do valor da dedução do ISS difere do somatório dos itens. - OK,"Detalhes do Erro
Ao realizar a emissão de uma NF-e (mod. 55) ou NFC-e (mod. 65) com total da dedução do ISS (tag vDeducao) no grupo total diferente da soma do Valor da dedução (tag vDeducao) de cada item, o órgão autorizador retorna a rejeição.

 

      Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag vDeducao dentro do grupo infNFe/total/ISSQNtot.

 

No exemplo abaixo, o valor da dedução do ISS (tag vDeducao) de cada item é R$ 0,99. O somatório dos valores está incorreto na tag vDeducao dentro dos grupos total/ISSQNtot: vDeducao item 1 + vDeducao item 2 + vDeducao item n = vDeducao (total).

 

 

Dicas de Correção
Corrigindo o conteúdo informado no campo vDeducao do grupo ISSQNtot em total. Certifique-se que a informação preenchida seja igual à soma dos valores da dedução do ISS de cada item.

 

No exemplo utilizado, foi corrigido o valor na tag vDeducao, segundo o cálculo: R$ 0,99 (vDeducao item 1) + R$ 0,99 (vDeducao item 2) = R$ 1,98 (vDeducao total).

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-364
Rejeições NFE,Rejeição: 365 - Total de outras retenções difere do somatório dos itens. - OK,"Detalhes do Erro
Ao realizar a emissão de uma NF-e (mod. 55) ou NFC-e (mod. 65) e o Total de Outras Retenções (tag vOutro no grupo total) estiver diferente da soma entre o Valor de Outras Retenções (tag vOutro) de cada item, o órgão autorizador retorna a rejeição.

 

      Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag vOutro dentro dos grupos infNFe/total/ISSQNtot.

 

No exemplo abaixo, o valor de outras retenções (tag vOutro) de cada item é R$ 0,99. O somatório dos valores está incorreto na tag vOutro dentro dos grupos total/ISSQNtot: vOutro (item 1) + vOutro (item 2)+ vOutro (demais itens)= vOutro (total).

 

Dicas de Correção
Corrigindo o conteúdo informado no campo vOutro do grupo ISSQNtot em total. Certifique-se que a informação preenchida seja igual à soma dos valores de outras retenções de cada item.

 

No exemplo utilizado, foi corrigido o valor na tag vOutro, segundo o cálculo: 0,99 (vOutro item 1) + 0,99 (vOutro item 2) = 1,98 (vOutro total).

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-365
Rejeições NFE,Rejeição: 366 - Total do desconto incondicionado ISS difere do somatório dos itens. - OK,"Detalhes do Erro
Ao realizar a emissão de uma NF-e (mod. 55) ou NFC-e (mod. 65) com Total do Desconto Incondicionado ISS (tag vDescIncond) do grupo total diferente da soma do Valor do Desconto Incondicionado ISS (tag vDescIncond) de cada item, o órgão autorizador retorna a rejeição.

 

      Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag vDescIncond dentro do grupo infNFe/total/ISSQNtot.

 

No exemplo abaixo, o valor do Desconto Incondicionado ISS (tag vDescIncond) de cada item é R$ 1,19. O somatório dos valores está incorreto na tag vDescIncond dentro do grupo total/ISSQNtot: vDescIncond item 1 + vDescIncond item 2 + vDescIncond item n = vDescIncond (total).

 

 

 

Dicas de Correção
Corrigindo o conteúdo informado no campo vDescIncond do grupo ISSQNtot em total. Certifique-se que a informação preenchida seja igual à soma dos valores do Desconto Incondicionado ISS de cada item.

 

No exemplo utilizado, foi corrigido o valor na tag vDescIncond, segundo o cálculo: R$ 1,19 (vDescIncond item 1) + R$ 1,19 (vDescIncond item 2) = R$ 2,38 (vDescIncond total).

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-366
Rejeições NFE,Rejeição: 367 - Total do desconto condicionado ISS difere do somatório dos itens. - OK,"Detalhes do Erro
Ao realizar a emissão de uma NF-e (mod. 55) ou NFC-e (mod. 65) com o Total do Desconto Condicionado ISS (tag vDescCond) do grupo total diferente da soma entre o Valor do Desconto Condicionado ISS (tag vDescCond) de cada item, o órgão autorizador retorna a rejeição.

 

      Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag vDescCond dentro do grupo infNFe/total/ISSQNtot.

 

No exemplo abaixo, o valor do Desconto Condicionado ISS (tag vDescCond) de cada item é R$ 1,19. O somatório dos valores está incorreto na tag vDescCond dentro do grupo total/ISSQNtot: vDescCond item 1 + vDescCond item 2 + vDescCond item n = vDescCond (total).

 

Dicas de Correção
Corrigindo o conteúdo informado no campo vDescCond do grupo ISSQNtot em total. Certifique-se que a informação preenchida seja igual à soma dos valores do Desconto Condicionado ISS de cada item.

 

No exemplo utilizado, foi corrigido o valor na tag vDescCond, segundo o cálculo: R$ 1,19 (vDescCond item 1) + R$ 1,19 (vDescCond item 2) = R$ 2,38 (vDescCond total).

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-367
Rejeições NFE,Rejeição: 368 - Total de ISS retido difere do somatório dos itens. - OK,"Detalhes do Erro
Ao realizar a emissão de uma NF-e (mod. 55) ou NFC-e (mod. 65) com Total do ISS Retido (tag vISSRet no grupo total) diferente da soma entre o Valor do ISS Retido (tag vISSRet) de cada item, o órgão autorizador retorna a rejeição.

 

      Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag vISSRet dentro do grupo infNFe/total/ISSQNtot.

 

No exemplo abaixo, o valor do ISS Retido (tag vISSRet) de cada item é R$ 2,58. O somatório dos valores está incorreto na tag vISSRet dentro dos grupos total/ISSQNtot: vISSRet (nItem=”1”) + vISSRet (nItem=”2”) + vISSRet (nItem=”n”) = vISSRet (total).

 

 

Dicas de Correção
Corrigindo o conteúdo informado no campo vISSRet do grupo ISSQNtot em total. Certifique-se que a informação preenchida seja igual à soma dos valores do ISS Retido de cada item.

 

No exemplo utilizado, foi corrigido o valor na tag vISSRet, segundo o cálculo: R$ 2,58 (vISSRet/nItem=”1”) + R$ 2,58 (vISSRet/nItem=”2”) = R$ 5,16 (vISSRet total).

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-368
Rejeições NFE,Rejeição: 369 - Não informado o grupo avulsa na emissão pelo Fisco. - OK,"Detalhes do Erro
Ao realizar a emissão de uma NF-e (mod. 55) ou uma NFC-e (mod. 65) com Processo de Emissão (tag procEmi) igual à 1 (Emissão de NF-e Avulsa pelo Fisco) ou 2 (Emissão de NF-e Avulsa pelo contribuinte), e não for informado o grupo Avulsa (tag avulsa), o órgão autorizador retorna a rejeição.

 

      Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag procEmi dentro do grupo infNFe/ide (exemplo abaixo).

 

Dicas de Correção
Para resolver, é necessário adicionar o grupo avulsa no XML. Certifique-se que o documento esteja com o campo procEmi igual a 1 ou 2.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-369
Rejeições NFE,Rejeição: 370 - Nota Fiscal Avulsa com tipo de emissão inválido. - OK,"Detalhes do Erro
Ao realizar a emissão de NF-e (mod. 55) ou NFC-e (mod. 65) com Processo de Emissão (tag procEmi) igual à 1 (Emissão de NF-e Avulsa pelo Fisco) ou 2 (Emissão de NF-e Avulsa pelo contribuinte), informando o Tipo de Emissão (tag tpEmi) diferente de normal, o órgão autorizador retorna a rejeição.

 

       Localizando a informação

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] ou [Consulta de NFC-e Emitidas] e acione o botão [XML – Visualizar XML]. Procure pela tag tpEmi dentro do grupo infNFe/ide (exemplo abaixo).

 

Dicas de Correção
Para resolver, é necessário colocar o Tipo de Emissão (tag tpEmi) igual à 1 (Normal). Certifique-se que o documento esteja com o campo procEmi igual a 1 ou 2.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-370
Rejeições NFE,Rejeição: 387 - Codigo de Enquadramento Legal do IPI invalido - OK,"Rejeição
Rejeição 387: Rejeicao: Codigo de Enquadramento Legal do IPI invalido
Causa
Motivo

Quando for emitida uma NF-e com Código de Enquadramento Legal do IPI (cEnq) preenchido com valor que não existe no Anexo XIV , será retornado a rejeição ""387 - Código de Enquadramento Legal do IPI inválido"".

Exemplo: Foi emitida uma NF-e com CST de IPI igual a 52 e com o Código de Enquadramento Legal do IPI (cEnq) igual a 399. Como o Código de Enquadramento informado não existe na tabela disponibilizada pela Sefaz, a NF-e será rejeitada pelo motivo 387.

Exceções
À Criar
Exemplo

Um erro muito comum dos usuários é informar códigos que ainda não foram publicados pela Sefaz em decorrência das regras de validação abaixo:

Se CST = ""02"" ou ""52"", informar cEnq com um valor entre ""301"" e ""399"";
Se CST = ""04"" ou ""54"", informar cEnq com um valor entre ""001"" e ""099"";
Se CST = ""05"" ou ""55"", informar cEnq com um valor entre ""101"" e ""199"";
Para os demais casos, informar cEnq com um valor entre ""601"" e ""608"" ou ""999"".

Por exemplo, foi informado o Código de Enquadramento Legal do IPI 399 para o CST 52. Apesar de estar no intervalo aceito para o CST de IPI igual 52, esse Código (399) ainda não consta na Lista disponibilizada pela Sefaz.

Para corrigir, é preciso informar código que esteja dentro do intervalo aceito para cada CST e que exista na Tabela: Código de Enquadramento Legal do IPI.

Como Resolver no UNO ERP

Na tela “CDW0011 - Classificação Fiscal” é necessário alterar o campo “cod enquadramento” para o código correto.

Após corrigir, reenviar a NF-e para processamento.

Referência
www.oobj.com.br/erro-387
Dicas
O que é código de enquadramento legal do IPI? Clique aqui.","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/erro-387
Rejeições NFE,Rejeição: 401 - CPF do remetente inválido. - OK,"Detalhes do Erro
Ao emitir uma NF-e ou NFC-e com o CPF do emitente invalido. 
Motivos para um CPF invalido:
Número de dígitos diferente de 9 números;
Sequencia de 0;
Composição do digito verificador.

 

 

Dicas de Correção

 

Na aplicação em cadastros gerais > clientes, em contatos, aba: dados pessoais, no campo CPF precisa validar se as informações referente ao documento esta correto.

 

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-401
Rejeições NFE,Rejeição: 402 - XML da área de dados com codificação diferente de UTF-8. - OK,"Ao realizar a emissão de uma NF-e (mod. 55) com codificação diferente de UTF-8, o órgão autorizador retorna a rejeição.
O erro está relacionado ao uso de caracteres no XML que não pertencem ao conjunto da codificação UTF-8. Você pode consultar o Padrão de Codificação na página 16 do Manual de Orientação ao Contribuinte (versão 6.00).

 

      Localizando a informação

 

Utilizando o Gestão DF-e, acesse a opção [Consulta de NF-e Emitidas] e acione o botão [XML – Visualizar XML]. No exemplo abaixo, a tag xProd dentro dos infNFe/prod foi preenchida utilizando letras acentuadas.

 

Dicas de Correção
Para resolver, é necessário verificar no XML quais campos foram preenchidos com letras acentuadas e remover as mesmas, ou substitui-las como no exemplo abaixo.

 

Ao emitir um documento, recomendamos que não sejam utilizados caracteres acentuados e textos copiados de ferramentas como editores de texto e planilhas de cálculo.

 ","nfe, erros comuns nfe, resoluções nfe, erros comuns e resoluções - nf-e, erros comuns e resoluções - nfe",https://unoerpwiki.herokuapp.com/pt-br/menu-implantacao/configuracao-plugins/configuracao-nf-e/erros-nfe/rejeicao-402
